Unnamed: 0,video_id,title,thumbnail_url,video_description,channel_id,channel_url,video_duration,views_count,original_url,video_category,playable_in_embed,comments_count,like_count,channel_name,subscribers_count,upload_date,time_stamp,is_private,display_id,was_live,video_language,video_ext,extracted_date,hashtag,platform,media_type,comment_id,replied_to_comment_id,author_id,author_name,comment_date,comment_likes,comment_text,transcript_german,transcript_source,german_sentiment_transcript,sentiws_sentiment_transcript,german_sentiment_comments,sentiws_sentiment_comments
0,7345842592170446113,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/b64cbc6382484a5bbceba9df094706cc_1710337268?lk3s=81f88b70&x-expires=1723928400&x-signature=n6kuVWGf9USnxBGREZmgvQ7sRnY%3D,Leben auf finanzieller Ebene total im Griff. 🥹👉👈 #VolksbankenRaiffeisenbanken #Altersvorsorge #Zukunft #Hamster ,volksbankraiffeisenbank,No url available,9.0,1700000.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o0IExFlnaBT0D0DUEfcIkPDQEDrb78tOfTzARP/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=354&bt=177&cs=0&ds=6&ft=4fUEKMFx8Zmo0eCtW-4jVwUHupWrKsd.&mime_type=video_mp4&qs=0&rc=PDw2ZjdkOWc8OjlkaTY1NUBpam48dXA5cm10cTMzZjczM0BiNmMwXmAxNjIxNjUxL2NjYSNxc2NtMmRrbWxgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778459&l=202408152120490919BA3B2D6AED7D1044&ply_type=2&policy=2&signature=b934b42c44aeb529817e0c63714fba9e&tk=tt_chain_token,,,457.0,8255.0,,No subscribers count,2024-03-13,2024-03-13 13:41:05+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,, SWR 2020,AI_generated,"(['positive'], [[['positive', 0.782310426235199], ['negative', 0.14610648155212402], ['neutral', 0.0715831071138382]]])",0.0,,
1,7304387125833731361,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/e208ab78e6ca4ca88d274ad8b6f37caf_1700685165?lk3s=81f88b70&x-expires=1723928400&x-signature=k0sYgoeh0Vao8lRbD4%2BMmNKuU9k%3D,Das mit den Kindern ist n neuer Ansatz 🥸 #dyno #interview #geld #altersvorsorge #rente ,heydyno,No url available,17.0,1100000.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ogXEEfmevQARDcHIgOsEAbBPZDXFQSESlIPULy/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3382&bt=1691&cs=0&ds=6&ft=4fUEKMFx8Zmo0ICtW-4jVbYrrpWrKsd.&mime_type=video_mp4&qs=0&rc=ZjxkZjZmZDg3ODg4ODVmNEBpMzd3NXA5cnA5bzMzZjczM0A1LTMxMy4zNTIxNi4tXzRfYSMuYzUyMmRzNGNgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778470&l=20240815212052D40E7C2341D234798A5A&ply_type=2&policy=2&signature=e02f98ed3f2e5905813d202f3ede0e6d&tk=tt_chain_token,,,471.0,7629.0,,No subscribers count,2023-11-22,2023-11-22 20:32:43+00:00,,,,ita-IT,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,," Wie alt bist du und wie viel verdienst du? Ich bin 30 und verdiene vier Netto ungefähr. Was arbeitest du? Ich bin logistischer Leiter für Lager- und Versandtätigkeiten in einem großen Betrieb für Kugelhähne. Und wie sorgst du für dein Alter vor? Ich mache Kinder. Nein, gar nicht.",AI_generated,"(['neutral'], [[['positive', 0.0030523939058184624], ['negative', 0.022822631523013115], ['neutral', 0.9741250872612]]])",0.553,,
2,7242024682646523163,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b94faffe617a427b8c9b9edc728ffbeb_1686165278?lk3s=81f88b70&x-expires=1723928400&x-signature=25NTl2r6x2SV6KFrrG2IjeJ1Apk%3D,Brutto vs Netto Vergleich in Europa ❗️  Seid ihr der Meinung wir bezahlen zu hohe Abgaben ❓ Für mehr Finanztipps Folge @caminvesting #steuern #gehalt #inflation #finanzen #geld #altersvorsorge #inflationsschutz #einkommen #vermögensaufbau #investieren #finanziellebildung #kapitalanlage #geldanlage #netto #caminvesting ,caminvesting,No url available,7.0,1900000.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0037-aiso/oMsyAQuSCABAQIYEoIfyQ1nzIttl1yGhhCAiAE/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4250&bt=2125&cs=0&ds=6&ft=4fUEKMFx8Zmo0cCtW-4jVmRurpWrKsd.&mime_type=video_mp4&qs=0&rc=ZjNmOWU3ZmkzaGhoM2k6PEBpMzhlZTM6ZjdnbDMzZjczM0A0L2BeMy9gX2ExXy9fYTBiYSNtX15qcjRfYi1gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778462&l=20240815212054E5807380DDCE787F3D94&ply_type=2&policy=2&signature=8feec7e189dc159d8b5f00c81d0a6287&tk=tt_chain_token,,,1170.0,18200.0,,No subscribers count,2023-07-06,2023-06-07 19:14:36+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,, visuals,AI_generated,"(['negative'], [[['positive', 0.04949513077735901], ['negative', 0.9495283365249634], ['neutral', 0.0009765251306816936]]])",0.0,,
3,7297301104805580064,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/38ae261f63ca478b834e75505921e327_1699035324?lk3s=81f88b70&x-expires=1723928400&x-signature=fCArRPw1h11dCOUULNRCWkyZ4QQ%3D,Deine Rente bei 2900€ Gehalt 🙄 #rente #rentner #altersarmut #alter #gehalt #lohn #arbeiten #job #arbeit #vorsorge #vorsorgen #rentenversicherung #rentenlücke ,investieren_mit_daniel,No url available,36.0,11400.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oswPF4BIyFBEE0TydHxkHiB6HQMUOiIZAUMJo/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3214&bt=1607&cs=0&ds=6&ft=4fUEKMFx8Zmo0aOtW-4jV7~CrpWrKsd.&mime_type=video_mp4&qs=0&rc=Mzo2M2kzM2RmNztmPGU2M0BpamxtNHQ5cjdtbzMzZjczM0AxYmBhL15jNWIxXmBgX2JjYSMwMm0xMmQ0ZS9gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778540&l=202408152121423A64EB858C917D7D3191&ply_type=2&policy=2&signature=54c70a323a38943fc9245d00e7b89111&tk=tt_chain_token,,,13.0,82.0,,No subscribers count,2023-03-11,2023-11-03 18:15:19+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,," So viel Rente bekommst du bei einem monatlichen Gehalt von 2.900 Euro brutto im Monat. Die Antwort ist wirklich schockierend. Monatlich zahlen ja du und dein Chef je 9,3% deines Bruttogehalts in die Rentenkasse ein, wofür du Rentenpunkte sammelst. Bei deinem Gehalt von 2.900 Euro im Monat erhältst du 0,81 Rentenpunkte pro Jahr. Wenn du jetzt 40 Jahre lang hart arbeitest, kommst du dann auf 32,4 Rentenpunkte. Diese entsprechen einer monatlichen Rente von nur 1.218 Euro, welche sogar noch brutto ist. Deine Einnahmen sinken somit um über 56%. Deshalb mein Tipp an dich, du musst unbedingt privat fürs Alter vorsorgen.",AI_generated,"(['neutral'], [[['positive', 0.015175510197877884], ['negative', 0.4305627942085266], ['neutral', 0.5542616844177246]]])",-0.453,,
4,7236777022620454170,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/21cef3020ac84ceb9b0f33365059f46e_1684943465?lk3s=81f88b70&x-expires=1723928400&x-signature=bZl5gPwCeyFn6nHvV8G2L8yqa5k%3D,"Das ändert sich für ALLE bei der Rente ! und das schon ab diesem Sommer!😳 Dann können sich nämlich alle Versicherten auf einer Online-Plattform registrieren  und sehen dort auf einen Blick wie viel Rente sie im Alter erhalten werden und wo noch privat vorgesorgt werden muss. Doch jetzt kommt´s - nicht nur die Ansprüche aus der gesetzlichen Rente müssen für dich dort klar erkennbar sein, sondern auch alle deine privaten und betrieblichen Versicherungen zur Altersvorsorge - dazu sind die Versicherer ab Dezember diesen Jahres dann verpflichtet. So hast du einen genauen Überblick über deine Rentenansprüche und deine Verträge. Wie findest du die Änderungen ? Für mehr nützliche Tipps folge uns und teile das Video denn… #änderungen #füralle #rente #versicherungen #altersvorsorge #wissenswertes #smartsteuer #finanz",smartsteuer,No url available,29.0,98600.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/oYbmuAeWjPQzLDEkVbebDBQ7WM2rJ2IgRBnXEO/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=916&bt=458&cs=0&ds=6&ft=4fUEKMFx8Zmo0QOtW-4jVwCcrpWrKsd.&mime_type=video_mp4&qs=0&rc=aWZpZmY4ZzU0NmRlNDY5NkBpM3BxNmU6Zm02azMzZjczM0AzMC02MzBiNWAxNmAuM2A1YSNvcGBscjRnMWtgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778535&l=20240815212144E5807380DDCE787F640A&ply_type=2&policy=2&signature=e8b3905e2d376bcc448563d59174edc1&tk=tt_chain_token,,,87.0,2542.0,,No subscribers count,2023-05-24,2023-05-24 15:51:02+00:00,,,,cmn-Hans-CN,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,," Das erinnert sich für uns alle bei der Rente und das schon ab diesem Sommer. Dann können sich nämlich alle Versicherten auf einer Online-Plattform registrieren und sehen dort auf einen Blick, wie viel Rente sie im Alter erhalten werden und wo noch privat vorgesorgt werden muss. Doch jetzt kommt's! Nicht nur die Ansprüche aus der gesetzlichen Rente müssen für dich dort klar erkennbar sein, sondern auch alle deine privaten und betrieblichen Versicherungen zur Altersvorsorge. Dazu sind die Versicherer ab Dezember diesen Jahres verpflichtet. So hast du einen genauen Überblick über deine Rentenansprüche und deine Verträge. Wie findest du die Änderung? Für mehr nützliche Tipps folge uns und teile das Video denn!",AI_generated,"(['neutral'], [[['positive', 0.0037985583767294884], ['negative', 0.008969202637672424], ['neutral', 0.9872322082519531]]])",0.345,,
5,7216740713420049691,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/3078a730f9b44f13b19c7e4b63ee53e8_1680278395?lk3s=81f88b70&x-expires=1723928400&x-signature=Gm8VSPIjEmCdQg6c5OpgUnKK%2BWE%3D,#fy #immobilienfakten #rente #politik #einkommen #steuern #gehalt #geld #renteneintritt #arbeiten #faktenvideo #altersvorsorge #fyp ,immonews1,No url available,5.0,1200000.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0037-aiso/os4NZRPnkBBrcmI8DABwKAQREDfObJfQbRovB2/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1608&bt=804&cs=0&ds=6&ft=4fUEKMFx8Zmo0FOtW-4jV3WYrpWrKsd.&mime_type=video_mp4&qs=0&rc=PGg6Ojg3Zmk4ZzM1ODk1M0BpM2h4OGQ6ZndqajMzZjczM0AvXjEvM19hXjYxMDQvMzEyYSNiNWtucjRnM2dgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778511&l=202408152121453A64EB858C917D7D3345&ply_type=2&policy=2&signature=7f1b5ec5e5b8be17770fc8feedbf95b0&tk=tt_chain_token,,,651.0,2641.0,,No subscribers count,2023-03-31,2023-03-31 15:59:53+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,," was du weißt, wenn dein Gehirn in der Tiefe rollt, wenn dein Gehirn in der Tiefe rollt.",AI_generated,"(['neutral'], [[['positive', 0.005566329695284367], ['negative', 0.020289825275540352], ['neutral', 0.9741438627243042]]])",0.0,,
6,7328447016948731169,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/5cda814f959f44bdad75ecbe20d23d4b_1706287044?lk3s=81f88b70&x-expires=1723928400&x-signature=5RwQ3Ef85AI68d9J%2FHaS9ZKvLoA%3D,"Wie siehst du das?👀 Wenn wir 65 sind, werden wir viele Lebensjahre vor uns haben. 🤔 Warum nicht länger arbeiten und in die AHV einzahlen bzw. noch keine Rente beziehen? #altersvorsorge #rente #rentenalter ",finanzfabio,No url available,54.0,13900.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068-euttp/osAWDE9lPEkgIRII9KzfBF3seDkEB9Q9WgGGAQ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1256&bt=628&cs=0&ds=6&ft=4fUEKMFx8Zmo0FOtW-4jV1Y7rpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Q1NzdmZDlpaDhlNTw5OEBpamVmO3g5cnN3cDMzZjczM0BhLTAvLjUuXjIxMTVjL2AwYSMvMy1kMmQ0cm1gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778560&l=20240815212145E5807380DDCE787F64E4&ply_type=2&policy=2&signature=9e5e167b90fcd22eafa7699bd7fe2621&tk=tt_chain_token,,,77.0,242.0,,No subscribers count,2024-01-26,2024-01-26 16:37:22+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,," Wo ist denn auch der Sinn dabei, dass wir mit 65 nicht mehr arbeiten? Wenn wir dann abstimmen gehen, ja. Zwei Jahre länger arbeiten heisst eben nicht nur zwei Jahre länger einzahlen, sondern es heisst eben auch zwei Jahre länger nicht beziehen. Und dort passiert das Magie. Das andere ist eben auch, wenn ich mir es leisten kann, mit 50 nicht mehr arbeiten muss, gehe ich mit 50 nicht mehr arbeiten. Aber dann habe ich mir so ein Vermögen aufgebaut, dass ich gar nie auf die AVA gewiesen bin. Also scheiss drauf. Aber wenn wir uns überlegen, wir werden immer älter, wo ist denn auch der Sinn dabei, dass wir mit 65 nicht mehr arbeiten? Also weisst du, wenn du mit 80 früher gestorben bist, hast du 15 Jahre Pensionier, das klingt ja noch chillig. Aber wenn du mit 90 stirbst, oder das sagt man sogar mit Hunderten, also ich werde fix Hunderten, habe ich mir eingeschrieben so. Was willst du denn von 65 bis Hunderten noch überhaupt machen, die ganze Zeit? Es sind 35 Jahre, das ist so alt, wie ich bin. Ich denke, ich habe jetzt einfach mein ganzes Leben bis jetzt noch nichts gemacht. Ich will noch eine Schulweiterbildung, noch irgendetwas. What the fuck, dann könntest du ja auch zwei Jahre länger arbeiten.",AI_generated,"(['negative'], [[['positive', 0.012018929235637188], ['negative', 0.8769712448120117], ['neutral', 0.11100982874631882]]])",-0.169,,
7,7386571402406677793,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/e3722e76212b4d1c9e725ba6b555c041_1719820195?lk3s=81f88b70&x-expires=1723928400&x-signature=r882wScQ1%2FWUNa1pJu%2BEtxvAM24%3D,Deine Rente ist nicht sicher ‼️ #rente #rentensystem #vorsorge #finanziellebildung ,tschenwa,No url available,57.0,47500.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oogl6pQtWEjy2JymAAg8IXQCf8EeUBDPnD6RgF/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&br=1358&bt=679&cs=0&ds=6&ft=4fUEKMFx8Zmo0uOtW-4jVguurpWrKsd.&mime_type=video_mp4&qs=0&rc=OTZoNWc6MzQ8NTtkZDg4ZEBpM21ncHc5cjs4dDMzZjczM0AzMWEwNS41X2AxYi9gX2BeYSNkNjZhMmQ0ci5gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778564&l=202408152121463A64EB858C917D7D3434&ply_type=2&policy=2&signature=c3d5c4459130fa04e24d8c8bf8b9dfaa&tk=tt_chain_token,,,250.0,1107.0,,No subscribers count,2024-01-07,2024-07-01 07:49:52+00:00,,,,ita-IT,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,," Hallo Herr Lindner. Meine Frage einfach ganz kurz, ganz schnell ist, ist meine Rente in 42 Jahren mit dem aktuellen System sicher? Nein. Da hast du Schwarzaufweis von deinem Finanzminister. Er hat keine Sekunde gezögert und dir direkt gesagt, dass du in der Zukunft aufgeschmissen bist, wenn du nichts dagegen tust. Schau mal, das ist kein Aufruf dazu, mich irgendwie bei mir zu melden, in irgendeine WhatsApp-Gruppe beizutreten oder irgendwie mit E-Commerce anzufangen oder ähnliches. Aber ich kann dir eine Sache sagen, wenn du nicht anfängst mit den Möglichkeiten, die du hier in Deutschland hast, dich finanziell weiterzubilden, für deine Zukunft vorzusorgen und du in Zukunft Handflaschen sammelst, dann bist du selber schuld. Und denk nicht, dass du so viel Zeit zum Chillen hast, die hast du nämlich nicht. Du musst jetzt was machen, du musst dich jetzt bewegen, weil wenn das dich nicht aufwägt, dann weiß ich nicht, was es machen wird.",AI_generated,"(['negative'], [[['positive', 0.07057741284370422], ['negative', 0.8360776901245117], ['neutral', 0.09334494918584824]]])",-0.388,,
8,7293187754895101217,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/0d7c6f27d307447388cef8a5c639aba9_1698077606?lk3s=81f88b70&x-expires=1723928400&x-signature=KL8luaME1vtquLGoMnUHKbw%2FzW0%3D,"Inklusive Opportunitätskosten fast 3 Millionen Euro Unterschied! Baufinanzierung 2015 vs 2023! Datengrundlage: Häuserpreisindex des Statistischen Bundesamts für Ende 2014 und Ende 2022. Nebenkosten pauschal mit 12% berechnet (je nach Bundesland circa zwischen 9-12%). 15% Eigenkapital als Forderung der Bank (normalerweise zwischen 10-30%). Kredit über die Restsumme, der innerhalb von 30 Jahren getilgt sein soll. Durchschnittlicher Hypothekenzins für langfristige Darlehen mit 30 Jahren Zinsbindung  für Anfang 2015 und 2023 laut Interhyp. Annuitätendarlehen. Zur Vereinfachung wurden die Reparatur und Modernisierungskosten, sowie Sondertilgungen vernachlässigt. Rendite der Opportunitätskosten berechnet mit der durchschnittlichen Rendite der letzten 20 Jahre eines MSCI World ETF laut iShares Sparplan Rechner.  #baufinanzierung #hausbau #hausfinanzierung #darlehen #kreditzins #kredit #geldanlage #eigenheim #zinsen #altersvorsorge #finanzdenker #finanzen #finanzwissen #wissenswert #finanziellebildung #lernenmittiktok ",finanzdenker,No url available,9.0,239100.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oA2xxiAInByMmZC3moBqAm6sIfsCRihikaEJ0Q/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1968&bt=984&cs=0&ds=6&ft=4fUEKMFx8Zmo0UOtW-4jVsCbrpWrKsd.&mime_type=video_mp4&qs=0&rc=OTg5ZTU6aGQ8O2RoZDk3ZEBpamY5dGs5cjQ8bjMzZjczM0BiL14zLTEtXi0xNWEwYjE2YSNsbWc1MmRja29gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778518&l=20240815212148E5807380DDCE787F6702&ply_type=2&policy=2&signature=e92d05ea32675c3b1148a10ae7efd54a&tk=tt_chain_token,,,191.0,1212.0,,No subscribers count,2023-10-23,2023-10-23 16:13:24+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,, SWR 2020,AI_generated,"(['positive'], [[['positive', 0.782310426235199], ['negative', 0.14610648155212402], ['neutral', 0.0715831071138382]]])",0.0,,
9,7385521075007835425,No title for tiktok,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/a0a7e288694743bc860c353bcca16b2d_1719575636?lk3s=81f88b70&x-expires=1723928400&x-signature=fSzxVBZK9JsenFsVGHrGIsQ0gHo%3D,So wird sich die Bevölkerungsstruktur in Deutschland laut dem Statistischen Bundesamt bis 2070 ändern.👴🏼🧓🏼  #rente #vorsorge #Finanzen #Finanzplanung #FinanzielleFreiheit #Investieren #Aktien #Börse #Sparen #Geldanlage #Vermögensaufbau #Rente #Altersvorsorge #Finanztipps #Schuldenfrei #Finanzbildung #PassivesEinkommen #Krypto #Immobilien #ETF #Dividenden #PersönlicheFinanzen,finanz.fragen,No url available,8.0,10000.0,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o4hQQeOw9DAFpllXhqF3GjMRDIpgyEXfIxfpeE/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1058&bt=529&cs=0&ds=6&ft=4fUEKMFx8Zmo0UOtW-4jV8ZurpWrKsd.&mime_type=video_mp4&qs=0&rc=ODo5Omg7NjVlNjU2Omk0OUBpanM2N3U5cmlkczMzZjczM0BgYDRgLzMwNjMxX2NfNGExYSMwNmtwMmRjNXNgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1723778517&l=20240815212148E5807380DDCE787F6751&ply_type=2&policy=2&signature=c9b3dc64065c54ddaf37566564cdc44f&tk=tt_chain_token,,,8.0,15.0,,No subscribers count,2024-06-28,2024-06-28 11:53:54+00:00,,,,deu-DE,mp4,13.08.2024,Altersvorsorge,TikTok,video,,,,,,,, SWR 2020,AI_generated,"(['positive'], [[['positive', 0.782310426235199], ['negative', 0.14610648155212402], ['neutral', 0.0715831071138382]]])",0.0,,
